user,param,start_time,end_time,from_value,to_value
3,amplitude,00:06:16.8605747,00:06:16.8796979,77.3,76.6
3,amplitude,00:06:16.8796979,00:06:16.8955220,76.6,76.0
3,amplitude,00:06:16.8955220,00:06:16.9110787,76.0,75.3
3,amplitude,00:06:16.9110787,00:06:16.9316674,75.3,75.0
3,amplitude,00:06:16.9316674,00:06:16.9548111,75.0,74.4
3,amplitude,00:06:16.9548111,00:06:16.9599331,74.4,73.8
3,amplitude,00:06:16.9599331,00:06:16.9774363,73.8,73.2
3,amplitude,00:06:16.9774363,00:06:16.9976196,73.2,72.7
3,amplitude,00:06:16.9976196,00:06:17.0143887,72.7,72.2
3,amplitude,00:06:17.0143887,00:06:17.0307586,72.2,71.6
3,amplitude,00:06:17.0307586,00:06:17.0476299,71.6,71.1
3,amplitude,00:06:17.0476299,00:06:17.0637380,71.1,70.1
3,amplitude,00:06:17.0637380,00:06:17.0800837,70.1,69.4
3,amplitude,00:06:17.0800837,00:06:17.0959440,69.4,69.1
3,amplitude,00:06:17.0959440,00:06:17.1143696,69.1,68.2
3,amplitude,00:06:17.1143696,00:06:17.1304136,68.2,67.3
3,amplitude,00:06:17.1304136,00:06:17.1467169,67.3,66.7
3,amplitude,00:06:17.1467169,00:06:17.1606828,66.7,66.0
3,amplitude,00:06:17.1606828,00:06:17.1791933,66.0,65.3
3,amplitude,00:06:17.1791933,00:06:17.2001281,65.3,64.7
3,amplitude,00:06:17.2001281,00:06:17.2114340,64.7,63.8
3,amplitude,00:06:17.2114340,00:06:17.2295553,63.8,63.2
3,amplitude,00:06:17.2295553,00:06:17.2467182,63.2,62.7
3,amplitude,00:06:17.2467182,00:06:17.2619629,62.7,61.7
3,amplitude,00:06:17.2619629,00:06:17.2785324,61.7,60.9
3,amplitude,00:06:17.2785324,00:06:17.2974011,60.9,60.2
3,amplitude,00:06:17.2974011,00:06:17.3138875,60.2,59.4
3,amplitude,00:06:17.3138875,00:06:17.3301510,59.4,58.6
3,amplitude,00:06:17.3301510,00:06:17.3471705,58.6,57.4
3,amplitude,00:06:17.3471705,00:06:17.3633694,57.4,56.9
3,amplitude,00:06:17.3633694,00:06:17.3788470,56.9,55.7
3,amplitude,00:06:17.3788470,00:06:17.3974101,55.7,55.0
3,amplitude,00:06:17.3974101,00:06:17.4137536,55.0,54.7
3,amplitude,00:06:17.4137536,00:06:17.4297507,54.7,53.8
3,amplitude,00:06:17.4297507,00:06:17.4448927,53.8,52.6
3,amplitude,00:06:17.4448927,00:06:17.4618024,52.6,52.1
3,amplitude,00:06:17.4618024,00:06:17.4779626,52.1,51.2
3,amplitude,00:06:17.4779626,00:06:17.4966585,51.2,50.4
3,amplitude,00:06:17.4966585,00:06:17.5120093,50.4,49.7
3,amplitude,00:06:17.5120093,00:06:17.5279502,49.7,48.9
3,amplitude,00:06:17.5279502,00:06:17.5475440,48.9,48.1
3,amplitude,00:06:17.5475440,00:06:17.5618529,48.1,47.4
3,amplitude,00:06:17.5618529,00:06:17.5788529,47.4,46.5
3,amplitude,00:06:17.5788529,00:06:17.5965941,46.5,45.7
3,amplitude,00:06:17.5965941,00:06:17.6132652,45.7,44.8
3,amplitude,00:06:17.6132652,00:06:17.6304988,44.8,43.5
3,amplitude,00:06:17.6304988,00:06:17.6471939,43.5,42.8
3,amplitude,00:06:17.6471939,00:06:17.6635160,42.8,41.7
3,amplitude,00:06:17.6635160,00:06:17.6799064,41.7,40.6
3,amplitude,00:06:17.6799064,00:06:17.6970027,40.6,39.2
3,amplitude,00:06:17.6970027,00:06:17.7156343,39.2,37.9
3,amplitude,00:06:17.7156343,00:06:17.7289312,37.9,36.7
3,amplitude,00:06:17.7289312,00:06:17.7450860,36.7,35.5
3,amplitude,00:06:17.7450860,00:06:17.7618300,35.5,34.1
3,amplitude,00:06:17.7618300,00:06:17.7774907,34.1,32.9
3,amplitude,00:06:17.7774907,00:06:17.7964851,32.9,31.7
3,amplitude,00:06:17.7964851,00:06:17.8118107,31.7,30.6
3,amplitude,00:06:17.8118107,00:06:17.8289828,30.6,29.4
3,amplitude,00:06:17.8289828,00:06:17.8460815,29.4,28.3
3,amplitude,00:06:17.8460815,00:06:17.8617055,28.3,27.3
3,amplitude,00:06:17.8617055,00:06:17.8792739,27.3,26.6
3,amplitude,00:06:17.8792739,00:06:17.8980378,26.6,25.8
3,amplitude,00:06:17.8980378,00:06:17.9121417,25.8,24.8
3,amplitude,00:06:17.9121417,00:06:17.9302243,24.8,23.9
3,amplitude,00:06:17.9302243,00:06:17.9472711,23.9,23.3
3,amplitude,00:06:17.9472711,00:06:17.9642196,23.3,22.1
3,amplitude,00:06:17.9642196,00:06:17.9810339,22.1,21.3
3,amplitude,00:06:17.9810339,00:06:17.9968767,21.3,20.9
3,amplitude,00:06:17.9968767,00:06:18.0142649,20.9,19.8
3,amplitude,00:06:18.0142649,00:06:18.0293142,19.8,19.1
3,amplitude,00:06:18.0293142,00:06:18.0441171,19.1,18.5
3,amplitude,00:06:18.0441171,00:06:18.0617601,18.5,17.7
3,amplitude,00:06:18.0617601,00:06:18.0780937,17.7,17.1
3,amplitude,00:06:18.0780937,00:06:18.0951171,17.1,16.4
3,amplitude,00:06:18.0951171,00:06:18.1147165,16.4,16.0
3,amplitude,00:06:18.1147165,00:06:18.1293256,16.0,15.4
3,amplitude,00:06:18.1293256,00:06:18.1495881,15.4,14.9
3,amplitude,00:06:18.1495881,00:06:18.1639163,14.9,14.5
3,amplitude,00:06:18.1639163,00:06:18.1792620,14.5,13.8
3,amplitude,00:06:18.1792620,00:06:18.1962028,13.8,13.4
3,amplitude,00:06:18.1962028,00:06:18.2131555,13.4,13.0
3,amplitude,00:06:18.2131555,00:06:18.2317871,13.0,12.5
3,amplitude,00:06:18.2317871,00:06:18.2469631,12.5,12.3
3,amplitude,00:06:18.2469631,00:06:18.2647264,12.3,12.0
3,amplitude,00:06:18.2647264,00:06:18.2798788,12.0,11.9
3,amplitude,00:06:18.2798788,00:06:18.2969711,11.9,11.8
3,amplitude,00:06:18.2969711,00:06:18.3141422,11.8,11.5
3,amplitude,00:06:18.3141422,00:06:18.3334579,11.5,11.4
3,amplitude,00:06:18.3334579,00:06:18.3609973,11.4,11.3
3,amplitude,00:06:18.3609973,00:06:18.3943994,11.3,11.2
3,amplitude,00:06:18.3943994,00:06:18.4765202,11.2,11.0
3,amplitude,00:06:18.4765202,00:06:18.4972837,11.0,10.9
3,amplitude,00:06:18.4972837,00:06:18.6605485,10.9,11.0
3,amplitude,00:06:18.6605485,00:06:18.6787941,11.0,11.2
3,amplitude,00:06:18.6787941,00:06:18.6979687,11.2,11.3
3,amplitude,00:06:18.6979687,00:06:18.7126589,11.3,11.4
3,amplitude,00:06:18.7126589,00:06:18.7313939,11.4,11.8
3,amplitude,00:06:18.7313939,00:06:18.7470447,11.8,12.1
3,amplitude,00:06:18.7470447,00:06:18.7603466,12.1,12.5
3,amplitude,00:06:18.7603466,00:06:18.7795893,12.5,12.9
3,amplitude,00:06:18.7795893,00:06:18.7956474,12.9,13.4
3,amplitude,00:06:18.7956474,00:06:18.8144452,13.4,14.0
3,amplitude,00:06:18.8144452,00:06:18.8302453,14.0,14.2
3,amplitude,00:06:18.8302453,00:06:18.8467130,14.2,14.9
3,amplitude,00:06:18.8467130,00:06:18.8693464,14.9,15.7
3,amplitude,00:06:18.8693464,00:06:18.8850868,15.7,16.2
3,amplitude,00:06:18.8850868,00:06:18.8964396,16.2,16.4
3,amplitude,00:06:18.8964396,00:06:18.9109075,16.4,17.0
3,amplitude,00:06:18.9109075,00:06:18.9268905,17.0,17.5
3,amplitude,00:06:18.9268905,00:06:18.9466805,17.5,18.0
3,amplitude,00:06:18.9466805,00:06:18.9610431,18.0,18.3
3,amplitude,00:06:18.9610431,00:06:18.9787081,18.3,18.7
3,amplitude,00:06:18.9787081,00:06:26.3957738,18.7,18.8
3,amplitude,00:06:26.3957738,00:06:26.4175312,18.8,22.5
3,amplitude,00:06:26.4175312,00:06:26.4305349,22.5,24.1
3,amplitude,00:06:26.4305349,00:06:26.4455059,24.1,25.6
3,amplitude,00:06:26.4455059,00:06:26.4638479,25.6,27.5
3,amplitude,00:06:26.4638479,00:06:26.4797703,27.5,29.3
3,amplitude,00:06:26.4797703,00:06:26.4976291,29.3,31.0
3,amplitude,00:06:26.4976291,00:06:26.5133460,31.0,32.7
3,amplitude,00:06:26.5133460,00:06:26.5302149,32.7,34.4
3,amplitude,00:06:26.5302149,00:06:26.5482590,34.4,36.0
3,amplitude,00:06:26.5482590,00:06:26.5649253,36.0,37.7
3,amplitude,00:06:26.5649253,00:06:26.5978352,37.7,39.2
3,amplitude,00:06:26.5978352,00:06:26.5985503,39.2,40.5
3,amplitude,00:06:26.5985503,00:06:26.6135048,40.5,43.0
3,amplitude,00:06:26.6135048,00:06:26.6336790,43.0,44.6
3,amplitude,00:06:26.6336790,00:06:26.6593126,44.6,45.9
3,amplitude,00:06:26.6593126,00:06:26.6614877,45.9,46.7
3,amplitude,00:06:26.6614877,00:06:26.6797360,46.7,48.6
3,amplitude,00:06:26.6797360,00:06:26.7297702,48.6,49.5
3,amplitude,00:06:26.7297702,00:06:26.7304884,49.5,50.8
3,amplitude,00:06:26.7304884,00:06:26.7308417,50.8,51.8
3,amplitude,00:06:26.7308417,00:06:26.7456379,51.8,52.7
3,amplitude,00:06:26.7456379,00:06:26.7622138,52.7,53.7
3,amplitude,00:06:26.7622138,00:06:26.7805340,53.7,54.4
3,amplitude,00:06:26.7805340,00:06:26.7969764,54.4,55.2
3,amplitude,00:06:26.7969764,00:06:26.8134755,55.2,55.7
3,amplitude,00:06:26.8134755,00:06:26.8307079,55.7,56.3
3,amplitude,00:06:26.8307079,00:06:26.8464594,56.3,56.5
3,amplitude,00:06:26.8464594,00:06:26.8636040,56.5,56.8
3,amplitude,00:06:26.8636040,00:06:26.8802087,56.8,57.0
3,amplitude,00:06:26.8802087,00:06:26.8975172,57.0,57.1
3,amplitude,00:06:26.8975172,00:06:26.9442409,57.1,57.2
3,amplitude,00:06:26.9442409,00:06:26.9631025,57.2,57.5
3,amplitude,00:06:26.9631025,00:06:26.9809934,57.5,57.6
3,amplitude,00:06:26.9809934,00:06:26.9961337,57.6,57.7
3,amplitude,00:06:26.9961337,00:06:31.8519488,57.7,57.6
3,amplitude,00:06:31.8519488,00:07:31.0305793,57.6,48.5
3,amplitude,00:07:31.0305793,00:07:31.6037678,48.5,50.1
3,amplitude,00:07:31.6037678,00:07:32.4491242,50.1,50.7
3,amplitude,00:07:32.4491242,00:07:32.5490036,50.7,47.3
3,amplitude,00:07:32.5490036,00:07:32.5578377,47.3,46.3
3,amplitude,00:07:32.5578377,00:07:32.5649438,46.3,45.2
3,amplitude,00:07:32.5649438,00:07:32.5821114,45.2,42.5
3,amplitude,00:07:32.5821114,00:07:32.5970795,42.5,39.2
3,amplitude,00:07:32.5970795,00:07:32.6166245,39.2,33.5
3,amplitude,00:07:32.6166245,00:07:32.6341860,33.5,29.2
3,amplitude,00:07:32.6341860,00:07:32.6469419,29.2,24.7
3,amplitude,00:07:32.6469419,00:07:32.6650950,24.7,20.2
3,amplitude,00:07:32.6650950,00:07:32.6799459,20.2,16.9
3,amplitude,00:07:32.6799459,00:07:32.6954985,16.9,11.7
3,amplitude,00:07:32.6954985,00:07:32.7145951,11.7,7.9
3,amplitude,00:07:32.7145951,00:07:32.7332565,7.9,4.4
3,amplitude,00:07:32.7332565,00:07:32.7479180,4.4,1.2
3,amplitude,00:07:32.7479180,00:07:32.7655554,1.2,0.0
3,amplitude,00:07:32.7655554,00:10:07.9600721,0.0,2.5
3,amplitude,00:10:07.9600721,00:10:07.9607706,2.5,5.6
3,amplitude,00:10:07.9607706,00:10:07.9674462,5.6,5.8
3,amplitude,00:10:07.9674462,00:10:07.9874913,5.8,7.4
3,amplitude,00:10:07.9874913,00:10:08.0035404,7.4,8.5
3,amplitude,00:10:08.0035404,00:10:08.0191354,8.5,9.7
3,amplitude,00:10:08.0191354,00:10:08.0350901,9.7,10.6
3,amplitude,00:10:08.0350901,00:10:08.0514566,10.6,12.3
3,amplitude,00:10:08.0514566,00:10:08.0683234,12.3,13.1
3,amplitude,00:10:08.0683234,00:10:08.0848230,13.1,14.9
3,amplitude,00:10:08.0848230,00:10:08.1007791,14.9,16.3
3,amplitude,00:10:08.1007791,00:10:08.1186405,16.3,17.5
3,amplitude,00:10:08.1186405,00:10:08.1352728,17.5,18.6
3,amplitude,00:10:08.1352728,00:10:08.1524422,18.6,19.6
3,amplitude,00:10:08.1524422,00:10:08.1706494,19.6,20.9
3,amplitude,00:10:08.1706494,00:10:08.1855560,20.9,22.0
3,amplitude,00:10:08.1855560,00:10:08.2025300,22.0,23.1
3,amplitude,00:10:08.2025300,00:10:08.2165779,23.1,24.2
3,amplitude,00:10:08.2165779,00:10:08.2346141,24.2,25.3
3,amplitude,00:10:08.2346141,00:10:08.2566366,25.3,26.2
3,amplitude,00:10:08.2566366,00:10:08.2685937,26.2,27.9
3,amplitude,00:10:08.2685937,00:10:08.2867338,27.9,28.4
3,amplitude,00:10:08.2867338,00:10:08.3020879,28.4,29.8
3,amplitude,00:10:08.3020879,00:10:08.3182016,29.8,30.5
3,amplitude,00:10:08.3182016,00:10:08.3343226,30.5,30.9
3,amplitude,00:10:08.3343226,00:10:08.3522889,30.9,31.8
3,amplitude,00:10:08.3522889,00:10:08.3691034,31.8,32.2
3,amplitude,00:10:08.3691034,00:10:08.3864409,32.2,32.8
3,amplitude,00:10:08.3864409,00:10:08.4015386,32.8,33.3
3,amplitude,00:10:08.4015386,00:10:08.4190780,33.3,33.9
3,amplitude,00:10:08.4190780,00:10:08.4349203,33.9,34.4
3,amplitude,00:10:08.4349203,00:10:08.4529275,34.4,34.9
3,amplitude,00:10:08.4529275,00:10:08.4685975,34.9,35.4
3,amplitude,00:10:08.4685975,00:10:08.4854589,35.4,35.8
3,amplitude,00:10:08.4854589,00:10:08.5032585,35.8,36.3
3,amplitude,00:10:08.5032585,00:10:08.5200723,36.3,36.7
3,amplitude,00:10:08.5200723,00:10:08.5355324,36.7,37.1
3,amplitude,00:10:08.5355324,00:10:08.5522938,37.1,37.3
3,amplitude,00:10:08.5522938,00:10:08.5701793,37.3,37.7
3,amplitude,00:10:08.5701793,00:10:08.5858368,37.7,38.2
3,amplitude,00:10:08.5858368,00:10:08.6186821,38.2,38.4
3,amplitude,00:10:08.6186821,00:10:08.6362900,38.4,38.8
3,amplitude,00:10:08.6362900,00:10:08.6520545,38.8,39.1
3,amplitude,00:10:08.6520545,00:10:08.6682976,39.1,39.4
3,amplitude,00:10:08.6682976,00:10:08.6856381,39.4,39.6
3,amplitude,00:10:08.6856381,00:10:08.7009927,39.6,39.9
3,amplitude,00:10:08.7009927,00:10:08.7188117,39.9,40.1
3,amplitude,00:10:08.7188117,00:10:08.7330557,40.1,40.3
3,amplitude,00:10:08.7330557,00:10:08.7540392,40.3,40.5
3,amplitude,00:10:08.7540392,00:10:08.7717603,40.5,40.6
3,amplitude,00:10:08.7717603,00:10:08.7852499,40.6,40.7
3,amplitude,00:10:08.7852499,00:10:08.8182497,40.7,40.8
3,amplitude,00:10:08.8182497,00:10:47.4161677,40.8,37.5
3,amplitude,00:10:47.4161677,00:10:47.5037571,37.5,34.6
3,amplitude,00:10:47.5037571,00:10:47.5087860,34.6,32.7
3,amplitude,00:10:47.5087860,00:10:47.5216448,32.7,31.7
3,amplitude,00:10:47.5216448,00:10:47.5353257,31.7,29.2
3,amplitude,00:10:47.5353257,00:10:47.5538866,29.2,26.4
3,amplitude,00:10:47.5538866,00:10:47.5667465,26.4,23.4
3,amplitude,00:10:47.5667465,00:10:47.5843607,23.4,20.4
3,amplitude,00:10:47.5843607,00:10:47.6136279,20.4,17.4
3,amplitude,00:10:47.6136279,00:10:47.6184679,17.4,14.2
3,amplitude,00:10:47.6184679,00:10:47.6349429,14.2,11.2
3,amplitude,00:10:47.6349429,00:10:47.6517809,11.2,8.5
3,amplitude,00:10:47.6517809,00:10:47.6695397,8.5,6.2
3,amplitude,00:10:47.6695397,00:10:47.6869502,6.2,4.2
3,amplitude,00:10:47.6869502,00:10:47.7042803,4.2,2.4
3,amplitude,00:10:47.7042803,00:10:47.7189861,2.4,2.1
3,amplitude,00:10:47.7189861,00:10:47.7359115,2.1,1.2
3,amplitude,00:10:47.7359115,00:10:47.7533865,1.2,0.0
3,amplitude,00:10:47.7533865,00:10:57.1836066,0.0,1.0
3,amplitude,00:10:57.1836066,00:10:57.3364559,1.0,3.9
3,amplitude,00:10:57.3364559,00:10:57.3520117,3.9,4.5
3,amplitude,00:10:57.3520117,00:10:57.3709037,4.5,5.0
3,amplitude,00:10:57.3709037,00:10:57.3836536,5.0,5.6
3,amplitude,00:10:57.3836536,00:10:57.4018923,5.6,6.6
3,amplitude,00:10:57.4018923,00:10:57.4210578,6.6,7.4
3,amplitude,00:10:57.4210578,00:10:57.4381426,7.4,8.3
3,amplitude,00:10:57.4381426,00:10:57.4538233,8.3,9.1
3,amplitude,00:10:57.4538233,00:10:57.4702384,9.1,10.1
3,amplitude,00:10:57.4702384,00:10:57.4887734,10.1,11.0
3,amplitude,00:10:57.4887734,00:10:57.5055999,11.0,12.0
3,amplitude,00:10:57.5055999,00:10:57.5189782,12.0,12.9
3,amplitude,00:10:57.5189782,00:10:57.5369122,12.9,14.2
3,amplitude,00:10:57.5369122,00:10:57.5536317,14.2,15.2
3,amplitude,00:10:57.5536317,00:10:57.5702500,15.2,16.0
3,amplitude,00:10:57.5702500,00:10:57.5882558,16.0,17.0
3,amplitude,00:10:57.5882558,00:10:57.6018368,17.0,18.0
3,amplitude,00:10:57.6018368,00:10:57.6236754,18.0,18.7
3,amplitude,00:10:57.6236754,00:10:57.6361655,18.7,19.4
3,amplitude,00:10:57.6361655,00:10:57.6541000,19.4,20.0
3,amplitude,00:10:57.6541000,00:10:57.6691354,20.0,20.5
3,amplitude,00:10:57.6691354,00:10:57.6873228,20.5,21.1
3,amplitude,00:10:57.6873228,00:10:57.7040060,21.1,21.5
3,amplitude,00:10:57.7040060,00:10:57.7206668,21.5,22.1
3,amplitude,00:10:57.7206668,00:10:57.7370807,22.1,22.5
3,amplitude,00:10:57.7370807,00:10:57.7515546,22.5,22.8
3,amplitude,00:10:57.7515546,00:10:57.7727028,22.8,23.0
3,amplitude,00:10:57.7727028,00:10:57.7883923,23.0,23.1
3,amplitude,00:10:57.7883923,00:11:01.8631545,23.1,24.7
3,amplitude,00:11:01.8631545,00:11:01.9190312,24.7,21.1
3,amplitude,00:11:01.9190312,00:11:01.9281662,21.1,20.7
3,amplitude,00:11:01.9281662,00:11:01.9389050,20.7,20.0
3,amplitude,00:11:01.9389050,00:11:01.9563842,20.0,19.2
3,amplitude,00:11:01.9563842,00:11:01.9728807,19.2,18.0
3,amplitude,00:11:01.9728807,00:11:01.9873359,18.0,17.1
3,amplitude,00:11:01.9873359,00:11:02.0037310,17.1,16.4
3,amplitude,00:11:02.0037310,00:11:02.0201284,16.4,15.8
3,amplitude,00:11:02.0201284,00:11:02.0350027,15.8,15.5
3,amplitude,00:11:02.0350027,00:11:02.0524405,15.5,14.8
3,amplitude,00:11:02.0524405,00:11:02.0701974,14.8,14.5
3,amplitude,00:11:02.0701974,00:11:02.0858565,14.5,14.1
3,amplitude,00:11:02.0858565,00:11:02.1037293,14.1,13.6
3,amplitude,00:11:02.1037293,00:11:02.1214379,13.6,13.4
3,amplitude,00:11:02.1214379,00:11:02.1387079,13.4,13.0
3,amplitude,00:11:02.1387079,00:11:02.1542288,13.0,12.8
3,amplitude,00:11:02.1542288,00:11:02.1713915,12.8,12.6
3,amplitude,00:11:02.1713915,00:11:02.1859713,12.6,12.5
3,amplitude,00:11:02.1859713,00:11:02.2065786,12.5,12.3
3,amplitude,00:11:02.2065786,00:11:02.2205644,12.3,12.1
3,amplitude,00:11:02.2205644,00:11:02.2398255,12.1,12.0
3,amplitude,00:11:02.2398255,00:11:02.2545877,12.0,11.9
3,amplitude,00:11:02.2545877,00:11:02.2715866,11.9,11.8
3,amplitude,00:11:02.2715866,00:11:02.2868851,11.8,11.4
3,amplitude,00:11:02.2868851,00:11:02.3035728,11.4,11.3
3,amplitude,00:11:02.3035728,00:11:02.3206249,11.3,11.0
3,amplitude,00:11:02.3206249,00:11:02.3341290,11.0,10.9
3,amplitude,00:11:02.3341290,00:11:02.3553962,10.9,10.7
3,amplitude,00:11:02.3553962,00:11:02.3722524,10.7,10.3
3,amplitude,00:11:02.3722524,00:11:02.3874425,10.3,10.1
3,amplitude,00:11:02.3874425,00:11:02.4038621,10.1,10.0
3,amplitude,00:11:02.4038621,00:11:02.4290572,10.0,9.8
3,amplitude,00:11:02.4290572,00:11:02.4343582,9.8,9.6
3,amplitude,00:11:02.4343582,00:11:02.4695625,9.6,9.5
3,amplitude,00:11:02.4695625,00:11:02.5030522,9.5,9.3
3,frequency,00:05:24.5227940,00:05:24.6075227,0.9,0.8
3,frequency,00:05:24.6090002,00:05:24.7591501,0.8,0.7
3,frequency,00:05:25.0123456,00:05:25.3567890,0.7,0.6
3,frequency,00:05:25.3567890,00:05:25.6901234,0.6,0.5
3,frequency,00:05:25.6901234,00:05:26.0234567,0.5,0.4
3,frequency,00:05:26.0234567,00:05:26.3567890,0.4,0.3
3,offset,00:05:16.8432752,00:05:16.9537235,93.0,87.0
3,offset,00:05:16.9537235,00:05:16.9668288,87.0,86.0
3,offset,00:05:16.9668288,00:05:16.9673618,86.0,83.0
3,offset,00:05:16.9673618,00:05:16.9676794,83.0,82.0
3,offset,00:05:16.9676794,00:05:16.9680614,82.0,80.0
3,offset,00:05:16.9680614,00:05:17.0170537,80.0,78.0
3,offset,00:05:17.0170537,00:05:17.0177958,78.0,76.0
3,offset,00:05:17.0177958,00:05:17.0181692,76.0,74.0
3,offset,00:05:17.0181692,00:05:17.0664587,74.0,72.0
3,offset,00:05:17.0664587,00:05:17.0760844,72.0,70.0
3,offset,00:05:17.0760844,00:05:17.0765579,70.0,68.0
3,offset,00:05:17.0765579,00:05:17.0956753,68.0,67.0
3,offset,00:05:17.0956753,00:05:17.2276177,67.0,66.0
3,offset,00:05:17.2276177,00:05:17.2279764,66.0,65.0
3,offset,00:05:17.2279764,00:05:17.2282036,65.0,64.0
3,offset,00:05:17.2282036,00:05:17.2286293,64.0,63.0
3,offset,00:05:17.2286293,00:05:17.3082364,63.0,62.0
3,offset,00:05:17.3082364,00:05:17.4007467,62.0,61.0
3,offset,00:05:17.4007467,00:05:17.4406092,61.0,60.0
3,offset,00:05:17.4406092,00:05:17.4930030,60.0,59.0
3,offset,00:05:17.4930030,00:05:17.5421054,59.0,58.0
3,offset,00:05:17.5421054,00:05:17.5791523,58.0,57.0
3,offset,00:05:17.5791523,00:06:19.8138868,57.0,49.0
3,offset,00:06:19.8138868,00:06:19.9478829,49.0,55.0
3,offset,00:06:19.9478829,00:06:19.9613688,55.0,57.0
3,offset,00:06:19.9613688,00:06:19.9807227,57.0,58.0
3,offset,00:06:19.9807227,00:06:19.9990697,58.0,59.0
3,offset,00:06:19.9990697,00:06:20.0137714,59.0,61.0
3,offset,00:06:20.0137714,00:06:20.0283600,61.0,62.0
3,offset,00:06:20.0283600,00:06:20.0468055,62.0,64.0
3,offset,00:06:20.0468055,00:06:20.0613700,64.0,65.0
3,offset,00:06:20.0613700,00:06:20.0811770,65.0,66.0
3,offset,00:06:20.0811770,00:06:20.0954125,66.0,68.0
3,offset,00:06:20.0954125,00:06:20.1145155,68.0,70.0
3,offset,00:06:20.1145155,00:06:20.1306458,70.0,71.0
3,offset,00:06:20.1306458,00:06:20.1471080,71.0,73.0
3,offset,00:06:20.1471080,00:06:20.1647513,73.0,75.0
3,offset,00:06:20.1647513,00:06:20.1796127,75.0,76.0
3,offset,00:06:20.1796127,00:06:20.1989433,76.0,77.0
3,offset,00:06:20.1989433,00:06:20.2130192,77.0,79.0
3,offset,00:06:20.2130192,00:06:20.2333365,79.0,80.0
3,offset,00:06:20.2333365,00:06:20.2463957,80.0,81.0
3,offset,00:06:20.2463957,00:06:20.2765826,81.0,83.0
3,offset,00:06:20.2765826,00:06:20.2969068,83.0,85.0
3,offset,00:06:20.2969068,00:06:20.3143404,85.0,86.0
3,offset,00:06:20.3143404,00:06:20.3296446,86.0,87.0
3,offset,00:06:20.3296446,00:06:20.3542982,87.0,88.0
3,offset,00:06:20.3542982,00:06:20.3617386,88.0,89.0
3,offset,00:06:20.3617386,00:06:20.3776323,89.0,90.0
3,offset,00:06:20.3776323,00:06:20.3966836,90.0,91.0
3,offset,00:06:20.3966836,00:06:20.4134138,91.0,92.0
3,offset,00:06:20.4134138,00:06:20.4318181,92.0,93.0
3,offset,00:06:20.4318181,00:06:20.4601633,93.0,94.0
3,offset,00:06:20.4601633,00:06:20.4811204,94.0,95.0
3,offset,00:06:20.4811204,00:06:20.4969602,95.0,96.0
3,offset,00:06:20.4969602,00:06:20.5149866,96.0,97.0
3,offset,00:06:20.5149866,00:06:20.5304289,97.0,98.0
3,offset,00:06:20.5304289,00:06:20.5642714,98.0,99.0
3,offset,00:06:20.5642714,00:06:20.5809557,99.0,100.0
3,offset,00:06:20.5809557,00:06:20.6113664,100.0,101.0
3,offset,00:06:20.6113664,00:06:20.6283069,101.0,102.0
3,offset,00:06:20.6283069,00:06:20.6450373,102.0,103.0
3,offset,00:06:20.6450373,00:06:20.6640460,103.0,104.0
3,offset,00:06:20.6640460,00:06:20.6945885,104.0,105.0
3,offset,00:06:20.6945885,00:06:20.7308396,105.0,106.0
3,offset,00:06:20.7308396,00:06:20.7466978,106.0,107.0
3,offset,00:06:20.7466978,00:06:20.7647118,107.0,108.0
3,offset,00:06:20.7647118,00:06:20.7818814,108.0,109.0
3,offset,00:06:20.7818814,00:06:20.8284001,109.0,110.0
3,offset,00:06:20.8284001,00:06:20.8482345,110.0,111.0
3,offset,00:06:20.8482345,00:06:20.8657561,111.0,112.0
3,offset,00:06:20.8657561,00:06:20.8932956,112.0,113.0
3,offset,00:06:20.8932956,00:06:20.9149079,113.0,114.0
3,offset,00:06:20.9149079,00:06:20.9605193,114.0,115.0
3,offset,00:06:20.9605193,00:06:20.9814644,115.0,116.0
3,offset,00:06:20.9814644,00:06:21.0107938,116.0,117.0
3,offset,00:06:21.0107938,00:06:21.0431643,117.0,118.0
3,offset,00:06:21.0431643,00:06:21.0803612,118.0,119.0
3,offset,00:06:21.0803612,00:06:21.0978362,119.0,120.0
3,offset,00:06:21.0978362,00:06:21.1301408,120.0,121.0
3,offset,00:06:21.1301408,00:06:21.1651003,121.0,122.0
3,offset,00:06:21.1651003,00:06:21.1801590,122.0,123.0
3,offset,00:06:21.1801590,00:06:21.1940502,123.0,124.0
3,offset,00:06:21.1940502,00:06:21.2109738,124.0,125.0
3,offset,00:06:21.2109738,00:06:21.2287717,125.0,126.0
3,offset,00:06:21.2287717,00:06:21.2465679,126.0,127.0
3,offset,00:06:21.2465679,00:06:21.2645844,127.0,128.0
3,offset,00:06:21.2645844,00:06:21.2811264,128.0,130.0
3,offset,00:06:21.2811264,00:06:21.2964253,130.0,131.0
3,offset,00:06:21.2964253,00:06:21.3113768,131.0,132.0
3,offset,00:06:21.3113768,00:06:21.3311768,132.0,133.0
3,offset,00:06:21.3311768,00:06:21.3496102,133.0,135.0
3,offset,00:06:21.3496102,00:06:21.3637896,135.0,136.0
3,offset,00:06:21.3637896,00:06:21.3835782,136.0,139.0
3,offset,00:06:21.3835782,00:06:21.3964386,139.0,140.0
3,offset,00:06:21.3964386,00:06:21.4155717,140.0,141.0
3,offset,00:06:21.4155717,00:06:21.4308878,141.0,142.0
3,offset,00:06:21.4308878,00:06:21.4467761,142.0,143.0
