frame,timestamp_sec,speed_px/s,distance_px/s
924,30.8308,0.000,0.000
925,30.8641,0.000,0.000
926,30.8975,0.000,0.000
927,30.9309,0.000,0.000
928,30.9642,0.000,0.000
929,30.9976,0.000,0.000
930,31.0310,7.493,0.250
931,31.0643,0.000,0.000
932,31.0977,0.000,0.000
933,31.1311,0.000,0.000
934,31.1644,0.000,0.000
935,31.1978,0.000,0.000
936,31.2312,0.000,0.000
937,31.2645,0.000,0.000
938,31.2979,0.000,0.000
939,31.3313,0.000,0.000
940,31.3646,0.000,0.000
941,31.3980,0.000,0.000
942,31.4314,0.000,0.000
943,31.4647,0.000,0.000
944,31.4981,0.000,0.000
945,31.5315,0.000,0.000
946,31.5648,0.000,0.000
947,31.5982,0.000,0.000
948,31.6316,0.000,0.000
949,31.6649,0.000,0.000
950,31.6983,0.000,0.000
951,31.7317,0.000,0.000
952,31.7650,0.000,0.000
953,31.7984,0.000,0.000
954,31.8318,0.000,0.000
955,31.8651,0.000,0.000
956,31.8985,0.000,0.000
957,31.9319,0.000,0.000
958,31.9652,0.000,0.000
959,31.9986,0.000,0.000
960,32.0320,0.000,0.000
961,32.0653,0.000,0.000
962,32.0987,0.000,0.000
963,32.1321,0.000,0.000
964,32.1654,0.000,0.000
965,32.1988,0.000,0.000
966,32.2322,0.000,0.000
967,32.2655,0.000,0.000
968,32.2989,0.000,0.000
969,32.3323,0.000,0.000
970,32.3656,0.000,0.000
971,32.3990,0.000,0.000
972,32.4324,7.493,0.250
973,32.4657,7.493,0.250
974,32.4991,0.000,0.000
975,32.5324,0.000,0.000
976,32.5658,0.000,0.000
977,32.5992,0.000,0.000
978,32.6325,0.000,0.000
979,32.6659,0.000,0.000
980,32.6993,0.000,0.000
981,32.7326,0.000,0.000
982,32.7660,0.000,0.000
983,32.7994,0.000,0.000
984,32.8327,0.000,0.000
985,32.8661,0.000,0.000
986,32.8995,0.000,0.000
987,32.9328,0.000,0.000
988,32.9662,0.000,0.000
989,32.9996,0.000,0.000
990,33.0329,0.000,0.000
991,33.0663,0.000,0.000
992,33.0997,0.000,0.000
993,33.1330,0.000,0.000
994,33.1664,0.000,0.000
995,33.1998,0.000,0.000
996,33.2331,0.000,0.000
997,33.2665,0.000,0.000
998,33.2999,0.000,0.000
999,33.3332,0.000,0.000
1000,33.3666,0.000,0.000
1001,33.4000,0.000,0.000
1002,33.4333,0.000,0.000
1003,33.4667,0.000,0.000
1004,33.5001,0.000,0.000
1005,33.5334,0.000,0.000
1006,33.5668,0.000,0.000
1007,33.6002,0.000,0.000
1008,33.6335,0.000,0.000
1009,33.6669,0.000,0.000
1010,33.7003,0.000,0.000
1011,33.7336,0.000,0.000
1012,33.7670,0.000,0.000
1013,33.8004,0.000,0.000
1014,33.8337,0.000,0.000
1015,33.8671,0.000,0.000
1016,33.9005,0.000,0.000
1017,33.9338,0.000,0.000
1018,33.9672,0.000,0.000
1019,34.0006,0.000,0.000
1020,34.0339,0.000,0.000
1021,34.0673,0.000,0.000
1022,34.1007,0.000,0.000
1023,34.1340,0.000,0.000
1024,34.1674,0.000,0.000
1025,34.2008,0.000,0.000
1026,34.2341,0.000,0.000
1027,34.2675,0.000,0.000
1028,34.3009,0.000,0.000
1029,34.3342,0.000,0.000
1030,34.3676,0.000,0.000
1031,34.4010,0.000,0.000
1032,34.4343,0.000,0.000
1033,34.4677,0.000,0.000
1034,34.5011,0.000,0.000
1035,34.5344,0.000,0.000
1036,34.5678,0.000,0.000
1037,34.6012,0.000,0.000
1038,34.6345,0.000,0.000
1039,34.6679,0.000,0.000
1040,34.7013,0.000,0.000
1041,34.7346,0.000,0.000
1042,34.7680,0.000,0.000
1043,34.8014,7.493,0.250
1044,34.8347,0.000,0.000
1045,34.8681,0.000,0.000
1046,34.9015,0.000,0.000
1047,34.9348,0.000,0.000
1048,34.9682,0.000,0.000
1049,35.0016,0.000,0.000
1050,35.0349,0.000,0.000
1051,35.0683,7.493,0.250
1052,35.1017,0.000,0.000
1053,35.1350,0.000,0.000
1054,35.1684,0.000,0.000
1055,35.2018,0.000,0.000
1056,35.2351,0.000,0.000
1057,35.2685,0.000,0.000
1058,35.3019,0.000,0.000
1059,35.3352,0.000,0.000
1060,35.3686,0.000,0.000
1061,35.4020,0.000,0.000
1062,35.4353,0.000,0.000
1063,35.4687,0.000,0.000
1064,35.5021,0.000,0.000
1065,35.5354,0.000,0.000
1066,35.5688,0.000,0.000
1067,35.6022,0.000,0.000
1068,35.6355,0.000,0.000
1069,35.6689,0.000,0.000
1070,35.7023,0.000,0.000
1071,35.7356,0.000,0.000
1072,35.7690,0.000,0.000
1073,35.8024,0.000,0.000
1074,35.8357,0.000,0.000
1075,35.8691,0.000,0.000
1076,35.9025,0.000,0.000
1077,35.9358,0.000,0.000
1078,35.9692,7.493,0.250
1079,36.0026,0.000,0.000
1080,36.0359,0.000,0.000
1081,36.0693,0.000,0.000
1082,36.1027,0.000,0.000
1083,36.1360,0.000,0.000
1084,36.1694,0.000,0.000
1085,36.2028,0.000,0.000
1086,36.2361,0.000,0.000
1087,36.2695,0.000,0.000
1088,36.3029,0.000,0.000
1089,36.3362,0.000,0.000
1090,36.3696,0.000,0.000
1091,36.4030,0.000,0.000
1092,36.4363,0.000,0.000
1093,36.4697,0.000,0.000
1094,36.5031,0.000,0.000
1095,36.5364,0.000,0.000
1096,36.5698,0.000,0.000
1097,36.6032,0.000,0.000
1098,36.6365,0.000,0.000
1099,36.6699,0.000,0.000
1100,36.7033,0.000,0.000
1101,36.7366,0.000,0.000
1102,36.7700,0.000,0.000
1103,36.8034,0.000,0.000
1104,36.8367,0.000,0.000
1105,36.8701,0.000,0.000
1106,36.9035,7.493,0.250
1107,36.9368,0.000,0.000
1108,36.9702,0.000,0.000
1109,37.0036,0.000,0.000
1110,37.0369,0.000,0.000
1111,37.0703,0.000,0.000
1112,37.1037,0.000,0.000
1113,37.1370,0.000,0.000
1114,37.1704,0.000,0.000
1115,37.2038,0.000,0.000
1116,37.2371,0.000,0.000
1117,37.2705,0.000,0.000
1118,37.3039,0.000,0.000
1119,37.3372,0.000,0.000
1120,37.3706,0.000,0.000
1121,37.4040,0.000,0.000
1122,37.4373,0.000,0.000
1123,37.4707,0.000,0.000
1124,37.5041,0.000,0.000
1125,37.5374,0.000,0.000
1126,37.5708,0.000,0.000
1127,37.6042,0.000,0.000
1128,37.6375,0.000,0.000
1129,37.6709,0.000,0.000
1130,37.7043,0.000,0.000
1131,37.7376,0.000,0.000
1132,37.7710,0.000,0.000
1133,37.8044,0.000,0.000
1134,37.8377,0.000,0.000
1135,37.8711,0.000,0.000
1136,37.9045,0.000,0.000
1137,37.9378,0.000,0.000
1138,37.9712,0.000,0.000
1139,38.0046,0.000,0.000
1140,38.0379,0.000,0.000
1141,38.0713,0.000,0.000
1142,38.1047,0.000,0.000
1143,38.1380,0.000,0.000
1144,38.1714,0.000,0.000
1145,38.2048,0.000,0.000
1146,38.2381,0.000,0.000
1147,38.2715,0.000,0.000
1148,38.3049,0.000,0.000
1149,38.3382,0.000,0.000
1150,38.3716,0.000,0.000
1151,38.4050,0.000,0.000
1152,38.4383,0.000,0.000
1153,38.4717,0.000,0.000
1154,38.5051,0.000,0.000
1155,38.5384,0.000,0.000
1156,38.5718,0.000,0.000
1157,38.6052,0.000,0.000
1158,38.6385,0.000,0.000
1159,38.6719,0.000,0.000
1160,38.7053,0.000,0.000
1161,38.7386,0.000,0.000
1162,38.7720,0.000,0.000
1163,38.8054,0.000,0.000
1164,38.8387,0.000,0.000
1165,38.8721,0.000,0.000
1166,38.9055,0.000,0.000
1167,38.9388,0.000,0.000
1168,38.9722,0.000,0.000
1169,39.0056,0.000,0.000
1170,39.0389,7.493,0.250
1171,39.0723,0.000,0.000
1172,39.1057,0.000,0.000
1173,39.1390,0.000,0.000
1174,39.1724,0.000,0.000
1175,39.2058,0.000,0.000
1176,39.2391,0.000,0.000
1177,39.2725,0.000,0.000
1178,39.3059,0.000,0.000
1179,39.3392,0.000,0.000
1180,39.3726,0.000,0.000
1181,39.4060,0.000,0.000
1182,39.4393,0.000,0.000
1183,39.4727,0.000,0.000
1184,39.5061,0.000,0.000
1185,39.5394,0.000,0.000
1186,39.5728,0.000,0.000
1187,39.6062,0.000,0.000
1188,39.6395,0.000,0.000
1189,39.6729,0.000,0.000
1190,39.7063,0.000,0.000
1191,39.7396,0.000,0.000
1192,39.7730,0.000,0.000
1193,39.8064,0.000,0.000
1194,39.8397,0.000,0.000
1195,39.8731,0.000,0.000
1196,39.9065,0.000,0.000
1197,39.9398,0.000,0.000
1198,39.9732,0.000,0.000
1199,40.0066,0.000,0.000
1200,40.0399,0.000,0.000
1201,40.0733,0.000,0.000
1202,40.1067,0.000,0.000
1203,40.1400,0.000,0.000
1204,40.1734,0.000,0.000
1205,40.2068,0.000,0.000
1206,40.2401,0.000,0.000
1207,40.2735,0.000,0.000
1208,40.3069,0.000,0.000
1209,40.3402,0.000,0.000
1210,40.3736,0.000,0.000
1211,40.4070,0.000,0.000
1212,40.4403,0.000,0.000
1213,40.4737,0.000,0.000
1214,40.5071,0.000,0.000
1215,40.5404,0.000,0.000
1216,40.5738,0.000,0.000
1217,40.6072,0.000,0.000
1218,40.6405,0.000,0.000
1219,40.6739,0.000,0.000
1220,40.7073,0.000,0.000
1221,40.7406,0.000,0.000
1222,40.7740,0.000,0.000
1223,40.8074,0.000,0.000
1224,40.8407,0.000,0.000
1225,40.8741,0.000,0.000
1226,40.9075,0.000,0.000
1227,40.9408,0.000,0.000
1228,40.9742,0.000,0.000
1229,41.0076,0.000,0.000
1230,41.0409,0.000,0.000
1231,41.0743,7.493,0.250
1232,41.1077,0.000,0.000
1233,41.1410,0.000,0.000
1234,41.1744,0.000,0.000
1235,41.2078,0.000,0.000
1236,41.2411,0.000,0.000
1237,41.2745,0.000,0.000
1238,41.3079,0.000,0.000
1239,41.3412,0.000,0.000
1240,41.3746,0.000,0.000
1241,41.4080,0.000,0.000
1242,41.4413,0.000,0.000
1243,41.4747,0.000,0.000
1244,41.5081,0.000,0.000
1245,41.5414,0.000,0.000
1246,41.5748,0.000,0.000
1247,41.6082,0.000,0.000
1248,41.6415,0.000,0.000
1249,41.6749,0.000,0.000
1250,41.7083,0.000,0.000
1251,41.7416,0.000,0.000
1252,41.7750,0.000,0.000
1253,41.8084,0.000,0.000
1254,41.8417,0.000,0.000
1255,41.8751,0.000,0.000
1256,41.9085,0.000,0.000
1257,41.9418,0.000,0.000
1258,41.9752,0.000,0.000
1259,42.0086,0.000,0.000
1260,42.0419,0.000,0.000
1261,42.0753,0.000,0.000
1262,42.1087,0.000,0.000
1263,42.1420,0.000,0.000
1264,42.1754,0.000,0.000
1265,42.2088,0.000,0.000
1266,42.2421,0.000,0.000
1267,42.2755,0.000,0.000
1268,42.3089,0.000,0.000
1269,42.3422,0.000,0.000
1270,42.3756,0.000,0.000
1271,42.4090,0.000,0.000
1272,42.4423,0.000,0.000
1273,42.4757,0.000,0.000
1274,42.5091,0.000,0.000
1275,42.5424,0.000,0.000
1276,42.5758,0.000,0.000
1277,42.6092,0.000,0.000
1278,42.6425,0.000,0.000
1279,42.6759,0.000,0.000
1280,42.7093,0.000,0.000
1281,42.7426,0.000,0.000
1282,42.7760,0.000,0.000
1283,42.8094,0.000,0.000
1284,42.8427,0.000,0.000
1285,42.8761,0.000,0.000
1286,42.9095,0.000,0.000
1287,42.9428,0.000,0.000
1288,42.9762,0.000,0.000
1289,43.0096,0.000,0.000
1290,43.0429,7.493,0.250
1291,43.0763,0.000,0.000
1292,43.1097,0.000,0.000
1293,43.1430,0.000,0.000
1294,43.1764,0.000,0.000
1295,43.2098,0.000,0.000
1296,43.2431,0.000,0.000
1297,43.2765,0.000,0.000
1298,43.3099,0.000,0.000
1299,43.3432,0.000,0.000
1300,43.3766,0.000,0.000
1301,43.4100,0.000,0.000
1302,43.4433,0.000,0.000
1303,43.4767,0.000,0.000
1304,43.5101,0.000,0.000
1305,43.5434,0.000,0.000
1306,43.5768,0.000,0.000
1307,43.6102,0.000,0.000
1308,43.6435,0.000,0.000
1309,43.6769,0.000,0.000
1310,43.7103,0.000,0.000
1311,43.7436,0.000,0.000
1312,43.7770,0.000,0.000
1313,43.8104,0.000,0.000
1314,43.8437,0.000,0.000
1315,43.8771,0.000,0.000
1316,43.9105,0.000,0.000
1317,43.9438,0.000,0.000
1318,43.9772,0.000,0.000
1319,44.0106,0.000,0.000
1320,44.0439,0.000,0.000
1321,44.0773,0.000,0.000
1322,44.1107,0.000,0.000
1323,44.1440,0.000,0.000
1324,44.1774,0.000,0.000
1325,44.2108,0.000,0.000
1326,44.2441,0.000,0.000
1327,44.2775,0.000,0.000
1328,44.3109,0.000,0.000
1329,44.3442,0.000,0.000
1330,44.3776,0.000,0.000
1331,44.4110,0.000,0.000
1332,44.4443,0.000,0.000
1333,44.4777,0.000,0.000
1334,44.5111,0.000,0.000
1335,44.5444,0.000,0.000
1336,44.5778,0.000,0.000
1337,44.6112,0.000,0.000
1338,44.6445,0.000,0.000
1339,44.6779,0.000,0.000
1340,44.7113,0.000,0.000
1341,44.7446,0.000,0.000
1342,44.7780,0.000,0.000
1343,44.8114,0.000,0.000
1344,44.8447,0.000,0.000
1345,44.8781,0.000,0.000
1346,44.9115,0.000,0.000
1347,44.9448,0.000,0.000
1348,44.9782,0.000,0.000
1349,45.0116,0.000,0.000
1350,45.0449,0.000,0.000
1351,45.0783,0.000,0.000
1352,45.1117,0.000,0.000
1353,45.1450,0.000,0.000
1354,45.1784,0.000,0.000
1355,45.2118,0.000,0.000
1356,45.2451,0.000,0.000
1357,45.2785,0.000,0.000
1358,45.3119,0.000,0.000
1359,45.3452,0.000,0.000
1360,45.3786,0.000,0.000
1361,45.4120,0.000,0.000
1362,45.4453,0.000,0.000
1363,45.4787,0.000,0.000
1364,45.5121,0.000,0.000
1365,45.5454,0.000,0.000
1366,45.5788,0.000,0.000
1367,45.6122,0.000,0.000
1368,45.6455,0.000,0.000
1369,45.6789,7.493,0.250
1370,45.7123,0.000,0.000
1371,45.7456,0.000,0.000
1372,45.7790,0.000,0.000
1373,45.8124,0.000,0.000
1374,45.8457,0.000,0.000
1375,45.8791,0.000,0.000
1376,45.9125,0.000,0.000
1377,45.9458,0.000,0.000
1378,45.9792,0.000,0.000
1379,46.0126,0.000,0.000
1380,46.0459,7.493,0.250
1381,46.0793,0.000,0.000
1382,46.1127,0.000,0.000
1383,46.1460,7.493,0.250
1384,46.1794,0.000,0.000
1385,46.2128,0.000,0.000
1386,46.2461,0.000,0.000
1387,46.2795,0.000,0.000
1388,46.3129,0.000,0.000
1389,46.3462,0.000,0.000
1390,46.3796,0.000,0.000
1391,46.4130,0.000,0.000
1392,46.4463,0.000,0.000
1393,46.4797,7.493,0.250
1394,46.5131,0.000,0.000
1395,46.5464,0.000,0.000
1396,46.5798,7.493,0.250
1397,46.6132,0.000,0.000
1398,46.6465,0.000,0.000
1399,46.6799,0.000,0.000
1400,46.7133,0.000,0.000
1401,46.7466,0.000,0.000
1402,46.7800,0.000,0.000
1403,46.8134,0.000,0.000
1404,46.8467,0.000,0.000
1405,46.8801,0.000,0.000
1406,46.9135,0.000,0.000
1407,46.9468,0.000,0.000
1408,46.9802,0.000,0.000
1409,47.0136,0.000,0.000
1410,47.0469,0.000,0.000
1411,47.0803,7.493,0.250
1412,47.1137,0.000,0.000
1413,47.1470,0.000,0.000
1414,47.1804,0.000,0.000
1415,47.2138,7.493,0.250
1416,47.2471,0.000,0.000
1417,47.2805,0.000,0.000
1418,47.3139,0.000,0.000
1419,47.3472,0.000,0.000
1420,47.3806,0.000,0.000
1421,47.4140,0.000,0.000
1422,47.4473,0.000,0.000
1423,47.4807,0.000,0.000
1424,47.5141,0.000,0.000
1425,47.5474,0.000,0.000
1426,47.5808,0.000,0.000
1427,47.6142,0.000,0.000
1428,47.6475,0.000,0.000
1429,47.6809,0.000,0.000
1430,47.7143,0.000,0.000
1431,47.7476,0.000,0.000
1432,47.7810,0.000,0.000
1433,47.8144,0.000,0.000
1434,47.8477,0.000,0.000
1435,47.8811,0.000,0.000
1436,47.9145,0.000,0.000
1437,47.9478,0.000,0.000
1438,47.9812,0.000,0.000
1439,48.0146,0.000,0.000
1440,48.0479,0.000,0.000
1441,48.0813,0.000,0.000
1442,48.1147,0.000,0.000
1443,48.1480,0.000,0.000
1444,48.1814,0.000,0.000
1445,48.2148,0.000,0.000
1446,48.2481,0.000,0.000
1447,48.2815,0.000,0.000
1448,48.3149,0.000,0.000
1449,48.3482,0.000,0.000
1450,48.3816,0.000,0.000
1451,48.4150,0.000,0.000
1452,48.4483,0.000,0.000
1453,48.4817,0.000,0.000
1454,48.5151,0.000,0.000
1455,48.5484,0.000,0.000
1456,48.5818,0.000,0.000
1457,48.6152,0.000,0.000
1458,48.6485,0.000,0.000
1459,48.6819,0.000,0.000
1460,48.7153,0.000,0.000
1461,48.7486,0.000,0.000
1462,48.7820,0.000,0.000
1463,48.8154,0.000,0.000
1464,48.8487,0.000,0.000
1465,48.8821,0.000,0.000
1466,48.9155,0.000,0.000
1467,48.9488,0.000,0.000
1468,48.9822,0.000,0.000
1469,49.0156,0.000,0.000
1470,49.0489,0.000,0.000
1471,49.0823,0.000,0.000
1472,49.1157,0.000,0.000
1473,49.1490,0.000,0.000
1474,49.1824,0.000,0.000
1475,49.2158,0.000,0.000
1476,49.2491,0.000,0.000
1477,49.2825,0.000,0.000
1478,49.3159,0.000,0.000
1479,49.3492,0.000,0.000
1480,49.3826,0.000,0.000
1481,49.4160,0.000,0.000
1482,49.4493,0.000,0.000
1483,49.4827,0.000,0.000
1484,49.5161,0.000,0.000
1485,49.5494,0.000,0.000
1486,49.5828,0.000,0.000
1487,49.6162,0.000,0.000
1488,49.6495,0.000,0.000
1489,49.6829,0.000,0.000
1490,49.7163,0.000,0.000
1491,49.7496,0.000,0.000
1492,49.7830,0.000,0.000
1493,49.8164,0.000,0.000
1494,49.8497,0.000,0.000
1495,49.8831,0.000,0.000
1496,49.9165,0.000,0.000
1497,49.9498,0.000,0.000
1498,49.9832,0.000,0.000
1499,50.0166,0.000,0.000
1500,50.0499,7.493,0.250
1501,50.0833,0.000,0.000
1502,50.1167,0.000,0.000
1503,50.1500,0.000,0.000
1504,50.1834,0.000,0.000
1505,50.2168,0.000,0.000
1506,50.2501,0.000,0.000
1507,50.2835,0.000,0.000
1508,50.3169,0.000,0.000
1509,50.3502,0.000,0.000
1510,50.3836,0.000,0.000
1511,50.4170,0.000,0.000
1512,50.4503,0.000,0.000
1513,50.4837,0.000,0.000
1514,50.5171,0.000,0.000
1515,50.5504,0.000,0.000
1516,50.5838,0.000,0.000
1517,50.6172,0.000,0.000
1518,50.6505,0.000,0.000
1519,50.6839,7.493,0.250
1520,50.7173,0.000,0.000
1521,50.7506,0.000,0.000
1522,50.7840,0.000,0.000
1523,50.8174,0.000,0.000
1524,50.8507,0.000,0.000
1525,50.8841,0.000,0.000
1526,50.9175,0.000,0.000
1527,50.9508,0.000,0.000
1528,50.9842,0.000,0.000
1529,51.0176,0.000,0.000
1530,51.0509,0.000,0.000
1531,51.0843,7.493,0.250
1532,51.1177,0.000,0.000
1533,51.1510,0.000,0.000
1534,51.1844,0.000,0.000
1535,51.2178,0.000,0.000
1536,51.2511,0.000,0.000
1537,51.2845,0.000,0.000
1538,51.3179,0.000,0.000
1539,51.3512,0.000,0.000
1540,51.3846,0.000,0.000
1541,51.4180,0.000,0.000
1542,51.4513,0.000,0.000
1543,51.4847,0.000,0.000
1544,51.5181,0.000,0.000
1545,51.5514,0.000,0.000
1546,51.5848,0.000,0.000
1547,51.6182,0.000,0.000
1548,51.6515,0.000,0.000
1549,51.6849,0.000,0.000
1550,51.7183,0.000,0.000
1551,51.7516,0.000,0.000
1552,51.7850,0.000,0.000
1553,51.8184,0.000,0.000
1554,51.8517,0.000,0.000
1555,51.8851,0.000,0.000
1556,51.9185,0.000,0.000
1557,51.9518,7.493,0.250
1558,51.9852,0.000,0.000
1559,52.0186,0.000,0.000
1560,52.0519,0.000,0.000
1561,52.0853,0.000,0.000
1562,52.1187,0.000,0.000
1563,52.1520,0.000,0.000
1564,52.1854,0.000,0.000
1565,52.2188,0.000,0.000
1566,52.2521,0.000,0.000
1567,52.2855,0.000,0.000
1568,52.3189,0.000,0.000
1569,52.3522,0.000,0.000
1570,52.3856,0.000,0.000
1571,52.4190,0.000,0.000
1572,52.4523,0.000,0.000
1573,52.4857,0.000,0.000
1574,52.5191,0.000,0.000
1575,52.5524,0.000,0.000
1576,52.5858,0.000,0.000
1577,52.6192,0.000,0.000
1578,52.6525,0.000,0.000
1579,52.6859,0.000,0.000
1580,52.7193,0.000,0.000
1581,52.7526,0.000,0.000
1582,52.7860,0.000,0.000
1583,52.8194,0.000,0.000
1584,52.8527,0.000,0.000
1585,52.8861,0.000,0.000
1586,52.9195,0.000,0.000
1587,52.9528,0.000,0.000
1588,52.9862,0.000,0.000
1589,53.0196,7.493,0.250
1590,53.0529,0.000,0.000
1591,53.0863,0.000,0.000
1592,53.1197,0.000,0.000
1593,53.1530,0.000,0.000
1594,53.1864,0.000,0.000
1595,53.2198,0.000,0.000
1596,53.2531,0.000,0.000
1597,53.2865,0.000,0.000
1598,53.3199,0.000,0.000
1599,53.3532,0.000,0.000
1600,53.3866,0.000,0.000
1601,53.4200,0.000,0.000
1602,53.4533,0.000,0.000
1603,53.4867,0.000,0.000
1604,53.5201,0.000,0.000
1605,53.5534,0.000,0.000
1606,53.5868,0.000,0.000
1607,53.6202,0.000,0.000
1608,53.6535,0.000,0.000
1609,53.6869,0.000,0.000
1610,53.7203,0.000,0.000
1611,53.7536,0.000,0.000
1612,53.7870,0.000,0.000
1613,53.8204,0.000,0.000
1614,53.8537,0.000,0.000
1615,53.8871,0.000,0.000
1616,53.9205,0.000,0.000
1617,53.9538,0.000,0.000
1618,53.9872,0.000,0.000
1619,54.0206,0.000,0.000
1620,54.0539,0.000,0.000
1621,54.0873,0.000,0.000
1622,54.1207,0.000,0.000
1623,54.1540,0.000,0.000
1624,54.1874,0.000,0.000
1625,54.2207,0.000,0.000
1626,54.2541,0.000,0.000
1627,54.2875,0.000,0.000
1628,54.3208,0.000,0.000
1629,54.3542,0.000,0.000
1630,54.3876,0.000,0.000
1631,54.4209,0.000,0.000
1632,54.4543,0.000,0.000
1633,54.4877,0.000,0.000
1634,54.5210,0.000,0.000
1635,54.5544,0.000,0.000
1636,54.5878,0.000,0.000
1637,54.6211,0.000,0.000
1638,54.6545,0.000,0.000
1639,54.6879,0.000,0.000
1640,54.7212,0.000,0.000
1641,54.7546,0.000,0.000
1642,54.7880,0.000,0.000
1643,54.8213,0.000,0.000
1644,54.8547,0.000,0.000
1645,54.8881,0.000,0.000
1646,54.9214,0.000,0.000
1647,54.9548,0.000,0.000
1648,54.9882,0.000,0.000
1649,55.0215,0.000,0.000
1650,55.0549,0.000,0.000
1651,55.0883,0.000,0.000
1652,55.1216,0.000,0.000
1653,55.1550,0.000,0.000
1654,55.1884,0.000,0.000
1655,55.2217,0.000,0.000
1656,55.2551,0.000,0.000
1657,55.2885,0.000,0.000
1658,55.3218,0.000,0.000
1659,55.3552,0.000,0.000
1660,55.3886,0.000,0.000
1661,55.4219,0.000,0.000
1662,55.4553,0.000,0.000
1663,55.4887,0.000,0.000
1664,55.5220,0.000,0.000
1665,55.5554,0.000,0.000
1666,55.5888,0.000,0.000
1667,55.6221,0.000,0.000
1668,55.6555,0.000,0.000
1669,55.6889,0.000,0.000
1670,55.7222,0.000,0.000
1671,55.7556,0.000,0.000
1672,55.7890,0.000,0.000
1673,55.8223,0.000,0.000
1674,55.8557,0.000,0.000
1675,55.8891,0.000,0.000
1676,55.9224,0.000,0.000
1677,55.9558,0.000,0.000
1678,55.9892,0.000,0.000
1679,56.0225,0.000,0.000
1680,56.0559,0.000,0.000
1681,56.0893,0.000,0.000
1682,56.1226,0.000,0.000
1683,56.1560,0.000,0.000
1684,56.1894,0.000,0.000
1685,56.2227,0.000,0.000
1686,56.2561,7.493,0.250
1687,56.2895,0.000,0.000
1688,56.3228,0.000,0.000
1689,56.3562,0.000,0.000
1690,56.3896,0.000,0.000
1691,56.4229,7.493,0.250
1692,56.4563,0.000,0.000
1693,56.4897,0.000,0.000
1694,56.5230,0.000,0.000
1695,56.5564,0.000,0.000
1696,56.5898,7.493,0.250
1697,56.6231,0.000,0.000
1698,56.6565,0.000,0.000
1699,56.6899,0.000,0.000
1700,56.7232,0.000,0.000
1701,56.7566,0.000,0.000
1702,56.7900,0.000,0.000
1703,56.8233,0.000,0.000
1704,56.8567,0.000,0.000
1705,56.8901,0.000,0.000
1706,56.9234,0.000,0.000
1707,56.9568,0.000,0.000
1708,56.9902,0.000,0.000
1709,57.0235,7.493,0.250
1710,57.0569,0.000,0.000
1711,57.0903,0.000,0.000
1712,57.1236,0.000,0.000
1713,57.1570,0.000,0.000
1714,57.1904,0.000,0.000
1715,57.2237,0.000,0.000
1716,57.2571,0.000,0.000
1717,57.2905,0.000,0.000
1718,57.3238,0.000,0.000
1719,57.3572,0.000,0.000
1720,57.3906,0.000,0.000
1721,57.4239,0.000,0.000
1722,57.4573,0.000,0.000
1723,57.4907,0.000,0.000
1724,57.5240,0.000,0.000
1725,57.5574,0.000,0.000
1726,57.5908,0.000,0.000
1727,57.6241,0.000,0.000
1728,57.6575,0.000,0.000
1729,57.6909,0.000,0.000
1730,57.7242,0.000,0.000
1731,57.7576,0.000,0.000
1732,57.7910,0.000,0.000
1733,57.8243,0.000,0.000
1734,57.8577,0.000,0.000
1735,57.8911,0.000,0.000
1736,57.9244,0.000,0.000
1737,57.9578,0.000,0.000
1738,57.9912,0.000,0.000
1739,58.0245,0.000,0.000
1740,58.0579,7.493,0.250
1741,58.0913,0.000,0.000
1742,58.1246,0.000,0.000
1743,58.1580,0.000,0.000
1744,58.1914,0.000,0.000
1745,58.2247,0.000,0.000
1746,58.2581,0.000,0.000
1747,58.2915,0.000,0.000
1748,58.3248,0.000,0.000
1749,58.3582,0.000,0.000
1750,58.3916,0.000,0.000
1751,58.4249,0.000,0.000
1752,58.4583,0.000,0.000
1753,58.4917,0.000,0.000
1754,58.5250,0.000,0.000
1755,58.5584,0.000,0.000
1756,58.5918,0.000,0.000
1757,58.6251,0.000,0.000
1758,58.6585,0.000,0.000
1759,58.6919,0.000,0.000
1760,58.7252,0.000,0.000
1761,58.7586,0.000,0.000
1762,58.7920,0.000,0.000
1763,58.8253,0.000,0.000
1764,58.8587,0.000,0.000
1765,58.8921,0.000,0.000
1766,58.9254,0.000,0.000
1767,58.9588,0.000,0.000
1768,58.9922,0.000,0.000
1769,59.0255,0.000,0.000
1770,59.0589,0.000,0.000
1771,59.0923,7.493,0.250
1772,59.1256,0.000,0.000
1773,59.1590,0.000,0.000
1774,59.1924,0.000,0.000
1775,59.2257,0.000,0.000
1776,59.2591,0.000,0.000
1777,59.2925,0.000,0.000
1778,59.3258,0.000,0.000
1779,59.3592,0.000,0.000
1780,59.3926,0.000,0.000
1781,59.4259,0.000,0.000
1782,59.4593,0.000,0.000
1783,59.4927,0.000,0.000
1784,59.5260,0.000,0.000
1785,59.5594,0.000,0.000
1786,59.5928,0.000,0.000
1787,59.6261,0.000,0.000
1788,59.6595,0.000,0.000
1789,59.6929,0.000,0.000
1790,59.7262,0.000,0.000
1791,59.7596,0.000,0.000
1792,59.7930,0.000,0.000
1793,59.8263,0.000,0.000
1794,59.8597,0.000,0.000
1795,59.8931,0.000,0.000
1796,59.9264,0.000,0.000
1797,59.9598,0.000,0.000
1798,59.9932,0.000,0.000
1799,60.0265,0.000,0.000
1800,60.0599,0.000,0.000
1801,60.0933,0.000,0.000
